1.113781600000000083e+01 5.209276000000000018e+00 0.000000000000000000e+00
1.113781600000000083e+01 3.301317809880322862e+00 5.875275257138918406e+00
1.113781600000000083e+01 -1.694495869429757828e+00 9.508594605064699223e+00
1.113781600000000083e+01 -7.871804312779923762e+00 9.513513762338286384e+00
1.113781600000000083e+01 -1.287339827269310177e+01 5.888155619677952757e+00
1.113781600000000083e+01 -1.479071131727539523e+01 1.592652916486828052e-02
1.113781600000000083e+01 -1.289211282123999425e+01 -5.862379991700271020e+00
1.113781600000000083e+01 -7.902092094638822672e+00 -9.503651328813763399e+00
1.113781600000000083e+01 -1.724799320309011286e+00 -9.518408788156857980e+00
1.113781600000000083e+01 3.282562233439505484e+00 -5.901021046645754886e+00
1.701309125713891746e+01 3.301317809880322862e+00 0.000000000000000000e+00
1.589211330253234955e+01 1.757390065285121317e+00 5.875275257138918406e+00
1.295693525259968482e+01 -2.285243251449800894e+00 9.508594605064699223e+00
9.327596507306628482e+00 -7.283947071061428247e+00 9.513513762338286384e+00
6.389022383413292872e+00 -1.133125781502766038e+01 5.888155619677952757e+00
5.262548194310888938e+00 -1.288275554696654623e+01 1.592652916486828052e-02
6.378027071010684779e+00 -1.134640170595710984e+01 -5.862379991700271020e+00
9.309801601771708235e+00 -7.308456070774502322e+00 -9.503651328813763399e+00
1.293913114108400464e+01 -2.309764930599658150e+00 -9.518408788156857980e+00
1.588109388511273856e+01 1.742212974412370663e+00 -5.901021046645754886e+00
2.064641060506470183e+01 -1.694495869429757828e+00 0.000000000000000000e+00
1.883221050973860144e+01 -2.285243251449800894e+00 5.875275257138918406e+00
1.408189380983897721e+01 -3.832061136346550434e+00 9.508594605064699223e+00
8.208141636012976861e+00 -5.744696753697535740e+00 9.513513762338286384e+00
3.452328701617514817e+00 -7.293304345334875372e+00 5.888155619677952757e+00
1.629233454423976823e+00 -7.886948203709373217e+00 1.592652916486828052e-02
3.434533796082594570e+00 -7.299098796501056086e+00 -5.862379991700271020e+00
8.179342212094686815e+00 -5.754074541917945318e+00 -9.503651328813763399e+00
1.405307948688444597e+01 -3.841443776053119930e+00 -9.518408788156857980e+00
1.881437659244259919e+01 -2.291050405787912858e+00 -5.901021046645754886e+00
2.065132976233828543e+01 -7.871804312779923762e+00 0.000000000000000000e+00
1.883619111237132770e+01 -7.283947071061428247e+00 5.875275257138918406e+00
1.408341689315189527e+01 -5.744696753697535740e+00 9.508594605064699223e+00
